"region"	"kjønn"	"alder"	"år"	"Personer"
"K-1506 Molde"	"Kvinner"	"67-79 år"	"2001"	1568
"K-1506 Molde"	"Kvinner"	"67-79 år"	"2002"	1528
"K-1506 Molde"	"Kvinner"	"67-79 år"	"2003"	1475
"K-1506 Molde"	"Kvinner"	"67-79 år"	"2004"	1466
"K-1506 Molde"	"Kvinner"	"67-79 år"	"2005"	1475
"K-1506 Molde"	"Kvinner"	"67-79 år"	"2006"	1434
"K-1506 Molde"	"Kvinner"	"67-79 år"	"2007"	1441
"K-1506 Molde"	"Kvinner"	"67-79 år"	"2008"	1427
"K-1506 Molde"	"Kvinner"	"67-79 år"	"2009"	1426
"K-1506 Molde"	"Kvinner"	"67-79 år"	"2010"	1458
"K-1506 Molde"	"Kvinner"	"67-79 år"	"2011"	1444
"K-1506 Molde"	"Kvinner"	"67-79 år"	"2012"	1503
"K-1506 Molde"	"Kvinner"	"67-79 år"	"2013"	1553
"K-1506 Molde"	"Kvinner"	"67-79 år"	"2014"	1621
"K-1506 Molde"	"Kvinner"	"67-79 år"	"2015"	1706
"K-1506 Molde"	"Kvinner"	"67-79 år"	"2016"	1810
"K-1506 Molde"	"Kvinner"	"67-79 år"	"2017"	1889
"K-1506 Molde"	"Kvinner"	"67-79 år"	"2018"	1980
"K-1506 Molde"	"Kvinner"	"67-79 år"	"2019"	2065
"K-1506 Molde"	"Kvinner"	"67-79 år"	"2020"	2093
"K-1506 Molde"	"Kvinner"	"67-79 år"	"2021"	2148
"K-1506 Molde"	"Kvinner"	"67-79 år"	"2022"	2186
"K-1506 Molde"	"Kvinner"	"67-79 år"	"2023"	2265
"K-1506 Molde"	"Kvinner"	"80-89 år"	"1986"	536
"K-1506 Molde"	"Kvinner"	"80-89 år"	"1987"	587
"K-1506 Molde"	"Kvinner"	"80-89 år"	"1988"	595
"K-1506 Molde"	"Kvinner"	"80-89 år"	"1989"	634
"K-1506 Molde"	"Kvinner"	"80-89 år"	"1990"	652
"K-1506 Molde"	"Kvinner"	"80-89 år"	"1991"	657
"K-1506 Molde"	"Kvinner"	"80-89 år"	"1992"	689
"K-1506 Molde"	"Kvinner"	"80-89 år"	"1993"	692
"K-1506 Molde"	"Kvinner"	"80-89 år"	"1994"	710
"K-1506 Molde"	"Kvinner"	"80-89 år"	"1995"	712
"K-1506 Molde"	"Kvinner"	"80-89 år"	"1996"	708
"K-1506 Molde"	"Kvinner"	"80-89 år"	"1997"	705
"K-1506 Molde"	"Kvinner"	"80-89 år"	"1998"	727
"K-1506 Molde"	"Kvinner"	"80-89 år"	"1999"	723
"K-1506 Molde"	"Kvinner"	"80-89 år"	"2000"	741
"K-1506 Molde"	"Kvinner"	"80-89 år"	"2001"	779
"K-1506 Molde"	"Kvinner"	"80-89 år"	"2002"	799
"K-1506 Molde"	"Kvinner"	"80-89 år"	"2003"	824
"K-1506 Molde"	"Kvinner"	"80-89 år"	"2004"	827
"K-1506 Molde"	"Kvinner"	"80-89 år"	"2005"	819
"K-1506 Molde"	"Kvinner"	"80-89 år"	"2006"	822
"K-1506 Molde"	"Kvinner"	"80-89 år"	"2007"	811
"K-1506 Molde"	"Kvinner"	"80-89 år"	"2008"	809
"K-1506 Molde"	"Kvinner"	"80-89 år"	"2009"	828
"K-1506 Molde"	"Kvinner"	"80-89 år"	"2010"	812
"K-1506 Molde"	"Kvinner"	"80-89 år"	"2011"	805
"K-1506 Molde"	"Kvinner"	"80-89 år"	"2012"	785
"K-1506 Molde"	"Kvinner"	"80-89 år"	"2013"	796
"K-1506 Molde"	"Kvinner"	"80-89 år"	"2014"	784
"K-1506 Molde"	"Kvinner"	"80-89 år"	"2015"	790
"K-1506 Molde"	"Kvinner"	"80-89 år"	"2016"	764
"K-1506 Molde"	"Kvinner"	"80-89 år"	"2017"	765
"K-1506 Molde"	"Kvinner"	"80-89 år"	"2018"	739
"K-1506 Molde"	"Kvinner"	"80-89 år"	"2019"	726
"K-1506 Molde"	"Kvinner"	"80-89 år"	"2020"	754
"K-1506 Molde"	"Kvinner"	"80-89 år"	"2021"	748
"K-1506 Molde"	"Kvinner"	"80-89 år"	"2022"	753
"K-1506 Molde"	"Kvinner"	"80-89 år"	"2023"	772
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"1986"	85
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"1987"	85
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"1988"	86
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"1989"	78
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"1990"	82
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"1991"	102
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"1992"	110
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"1993"	117
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"1994"	119
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"1995"	127
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"1996"	126
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"1997"	142
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"1998"	138
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"1999"	155
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"2000"	165
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"2001"	162
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"2002"	169
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"2003"	167
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"2004"	172
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"2005"	167
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"2006"	174
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"2007"	178
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"2008"	177
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"2009"	184
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"2010"	194
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"2011"	209
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"2012"	221
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"2013"	238
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"2014"	233
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"2015"	221
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"2016"	224
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"2017"	224
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"2018"	239
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"2019"	244
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"2020"	248
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"2021"	254
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"2022"	251
"K-1506 Molde"	"Kvinner"	"90 år og eldre"	"2023"	247
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"1986"	16826
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"1987"	16377
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"1988"	16043
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"1989"	15996
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"1990"	16001
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"1991"	16147
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"1992"	16309
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"1993"	16475
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"1994"	16653
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"1995"	16865
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"1996"	17036
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"1997"	17273
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"1998"	17521
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"1999"	17756
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"2000"	18025
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"2001"	18238
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"2002"	18432
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"2003"	18616
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"2004"	18792
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"2005"	18985
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"2006"	19207
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"2007"	19376
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"2008"	19542
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"2009"	19679
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"2010"	19976
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"2011"	20067
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"2012"	20131
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"2013"	20186
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"2014"	20305
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"2015"	20417
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"2016"	20458
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"2017"	20699
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"2018"	20938
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"2019"	20869
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"2020"	20953
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"2021"	20876
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"2022"	20856
"K-5001 Trondheim - Tråante"	"Menn"	"0-17 år"	"2023"	20865
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"1986"	33237
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"1987"	33947
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"1988"	34884
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"1989"	35627
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"1990"	36082
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"1991"	36208
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"1992"	36666
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"1993"	36885
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"1994"	37196
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"1995"	37064
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"1996"	37054
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"1997"	36813
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"1998"	36648
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"1999"	36760
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"2000"	37027
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"2001"	37279
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"2002"	37392
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"2003"	37686
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"2004"	38138
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"2005"	38615
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"2006"	39356
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"2007"	40559
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"2008"	41931
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"2009"	43018
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"2010"	43857
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"2011"	44802
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"2012"	45982
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"2013"	47266
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"2014"	48001
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"2015"	48814
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"2016"	49414
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"2017"	50175
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"2018"	51063
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"2019"	51679
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"2020"	52427
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"2021"	53132
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"2022"	53897
"K-5001 Trondheim - Tråante"	"Menn"	"18-49 år"	"2023"	54271
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"1986"	10981
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"1987"	10778
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"1988"	10468
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"1989"	10255
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"1990"	10139
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"1991"	10084
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"1992"	10107
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"1993"	10203
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"1994"	10461
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"1995"	10746
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"1996"	11097
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"1997"	11531
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"1998"	12006
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"1999"	12406
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"2000"	12850
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"2001"	13198
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"2002"	13628
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"2003"	14076
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"2004"	14455
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"2005"	14830
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"2006"	15238
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"2007"	15670
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"2008"	16114
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"2009"	16475
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"2010"	16766
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"2011"	16884
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"2012"	17013
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"2013"	17219
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"2014"	17354
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"2015"	17551
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"2016"	17845
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"2017"	18147
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"2018"	18447
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"2019"	18841
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"2020"	19128
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"2021"	19410
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"2022"	19665
"K-5001 Trondheim - Tråante"	"Menn"	"50-66 år"	"2023"	19934
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"1986"	5113
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"1987"	5211
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"1988"	5399
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"1989"	5512
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"1990"	5587
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"1991"	5710
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"1992"	5797
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"1993"	5849
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"1994"	5915
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"1995"	5940
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"1996"	5874
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"1997"	5888
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"1998"	5831
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"1999"	5819
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"2000"	5751
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"2001"	5648
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"2002"	5529
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"2003"	5391
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"2004"	5336
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"2005"	5259
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"2006"	5237
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"2007"	5231
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"2008"	5305
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"2009"	5443
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"2010"	5619
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"2011"	5925
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"2012"	6219
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"2013"	6561
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"2014"	7010
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"2015"	7430
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"2016"	7848
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"2017"	8227
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"2018"	8506
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"2019"	8883
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"2020"	9244
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"2021"	9513
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"2022"	9761
"K-5001 Trondheim - Tråante"	"Menn"	"67-79 år"	"2023"	9915
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"1986"	944
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"1987"	971
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"1988"	1010
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"1989"	1038
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"1990"	1084
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"1991"	1085
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"1992"	1140
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"1993"	1161
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"1994"	1185
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"1995"	1248
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"1996"	1327
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"1997"	1372
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"1998"	1437
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"1999"	1487
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"2000"	1551
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"2001"	1671
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"2002"	1743
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"2003"	1761
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"2004"	1803
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"2005"	1861
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"2006"	1881
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"2007"	1893
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"2008"	1949
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"2009"	1975
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"2010"	2057
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"2011"	2053
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"2012"	2078
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"2013"	2074
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"2014"	2072
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"2015"	2070
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"2016"	2060
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"2017"	2067
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"2018"	2099
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"2019"	2139
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"2020"	2198
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"2021"	2285
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"2022"	2444
"K-5001 Trondheim - Tråante"	"Menn"	"80-89 år"	"2023"	2590
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"1986"	112
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"1987"	107
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"1988"	99
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"1989"	120
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"1990"	123
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"1991"	112
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"1992"	116
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"1993"	128
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"1994"	119
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"1995"	107
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"1996"	113
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"1997"	111
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"1998"	113
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"1999"	113
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"2000"	115
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"2001"	120
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"2002"	131
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"2003"	151
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"2004"	150
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"2005"	156
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"2006"	172
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"2007"	190
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"2008"	188
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"2009"	193
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"2010"	218
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"2011"	226
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"2012"	248
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"2013"	258
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"2014"	293
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"2015"	328
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"2016"	328
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"2017"	355
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"2018"	359
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"2019"	385
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"2020"	411
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"2021"	417
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"2022"	422
"K-5001 Trondheim - Tråante"	"Menn"	"90 år og eldre"	"2023"	438
"K-5001 Trondheim - Tråante"	"Kvinner"	"0-17 år"	"1986"	16303
"K-5001 Trondheim - Tråante"	"Kvinner"	"0-17 år"	"1987"	15935
"K-5001 Trondheim - Tråante"	"Kvinner"	"0-17 år"	"1988"	15794
"K-5001 Trondheim - Tråante"	"Kvinner"	"0-17 år"	"1989"	15787
"K-5001 Trondheim - Tråante"	"Kvinner"	"0-17 år"	"1990"	15746
"K-5001 Trondheim - Tråante"	"Kvinner"	"0-17 år"	"1991"	15770
"K-5001 Trondheim - Tråante"	"Kvinner"	"0-17 år"	"1992"	15996
"K-5001 Trondheim - Tråante"	"Kvinner"	"0-17 år"	"1993"	16122
"K-5001 Trondheim - Tråante"	"Kvinner"	"0-17 år"	"1994"	16313
"K-5001 Trondheim - Tråante"	"Kvinner"	"0-17 år"	"1995"	16450
"K-5001 Trondheim - Tråante"	"Kvinner"	"0-17 år"	"1996"	16700
"K-5001 Trondheim - Tråante"	"Kvinner"	"0-17 år"	"1997"	16898
"K-5001 Trondheim - Tråante"	"Kvinner"	"0-17 år"	"1998"	17160
"K-5001 Trondheim - Tråante"	"Kvinner"	"0-17 år"	"1999"	17373
"K-5001 Trondheim - Tråante"	"Kvinner"	"0-17 år"	"2000"	17640
"K-5001 Trondheim - Tråante"	"Kvinner"	"0-17 år"	"2001"	17777
"K-5001 Trondheim - Tråante"	"Kvinner"	"0-17 år"	"2002"	17993
"K-5001 Trondheim - Tråante"	"Kvinner"	"0-17 år"	"2003"	18148
"K-5001 Trondheim - Tråante"	"Kvinner"	"0-17 år"	"2004"	18169
"K-5001 Trondheim - Tråante"	"Kvinner"	"0-17 år"	"2005"	18282
"K-5001 Trondheim - Tråante"	"Kvinner"	"0-17 år"	"2006"	18513
"K-5001 Trondheim - Tråante"	"Kvinner"	"0-17 år"	"2007"	18646
"K-5001 Trondheim - Tråante"	"Kvinner"	"0-17 år"	"2008"	18853
"K-5001 Trondheim - Tråante"	"Kvinner"	"0-17 år"	"2009"	19005
"K-5001 Trondheim - Tråante"	"Kvinner"	"0-17 år"	"2010"	19104
"K-5001 Trondheim - Tråante"	"Kvinner"	"0-17 år"	"2011"	19230
"K-5001 Trondheim - Tråante"	"Kvinner"	"0-17 år"	"2012"	19198
"K-5001 Trondheim - Tråante"	"Kvinner"	"0-17 år"	"2013"	19320
"K-5001 Trondheim - Tråante"	"Kvinner"	"0-17 år"	"2014"	19340
"K-5001 Trondheim - Tråante"	"Kvinner"	"0-17 år"	"2015"	19415
"K-5001 Trondheim - Tråante"	"Kvinner"	"0-17 år"	"2016"	19518
"K-5001 Trondheim - Tråante"	"Kvinner"	"0-17 år"	"2017"	19621
